ID_produit;userRef;stock;ean13;description;bullet_points;etat_produit;Prix_vente_mini;Prix_vente_conseil;Categorie;title;weight;Photo1;Photo2;Photo3;Photo4;Photo5;Photo6;supplier;taxRate;isPack;height;length;width;otherRef1;Mode_transport;Prix_achat;Prix_transport;otherRef5;otherRef6;otherRef7;otherRef8;otherRef9;otherRef10;otherRef11;otherRef14
;EAN3298656600775;11;3298656600775;;;;;;;MARIUS FABRE - SAVON DE MARSEILLE VERT 600 G A L HUILE D OLIVE FILME LAVOIR - 600V;600;https://images-na.ssl-images-amazon.com/images/I/51jin9K+72L.jpg;;;;;;MARIUS FABRE;2000;false;85;85;85;;AMZS;271;392;;;;;600V;;10;
;EAN3298656600782;6;3298656600782;;;;;;;MARIUS FABRE - SAVON NOIR EN TUBE 250ML LAVOIR - LSN250TU;290;https://images-na.ssl-images-amazon.com/images/I/41aPw9J1fUL.jpg;;;;;;MARIUS FABRE;2000;false;205;120;47;;AMZS;249;392;;;;;LSN250TU;;12;
;EAN3298659746999;2;3298659746999;;;;;;;MARIUS FABRE - SAVON PETE NATUREL GRATTANT 1 L A L HUILE D OLIVE ATELIER DE MARIUS - AMSP1L;1070;https://images-na.ssl-images-amazon.com/images/I/513s15KLBcL.jpg;;;;;;MARIUS FABRE;2000;false;110;131;111;;AMZS;821;426;;;;;AMSP1L;;6;
;EAN3298659747132;52;3298659747132;;;;;;;MARIUS FABRE - SAVON DE MARSEILLE 40 GR A L HUILE D OLIVE DANS UN ETUI LAVOIR - L40V;410;https://images-na.ssl-images-amazon.com/images/I/21stybgc8GL.jpg;;;;;;MARIUS FABRE;2000;false;25;55;41;;AMZS;96;392;;;;;L40V;;44;
;EAN3298659888903;17;3298659888903;;;;;;;MARIUS FABRE - SAVON LIQUIDE D  ALEP 500 ML POMPE ALEP - ALSL500;560;https://images-na.ssl-images-amazon.com/images/I/41qMCvagqOL.jpg;;;;;;MARIUS FABRE;2000;false;0;190;70;;;636;;;;;;ALSL500;;6;
;EAN3361670140036;201;3361670140036;;;;;;;ACTO CUBO-GAZ SPECIAL VOLANTS RAMPANTS 45G CUBO6;80;https://big-asset.cdn-mousquetaires.com/medias/domain1/media5809/1006012-pbq61civ1f-ewhr.jpg;;;;;;SOJAM;2000;false;56;52;52;OK;AMZS;599;358;B00EXRE3R2;;;;CUBO.6;;24;
;EAN3361670210586;29;3361670210586;;;;;;;ACTO RETRO REPULSIF LIQUIDE SERPENTS PRET A L EMPLOI 750ML RESER5;866;https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTjZSK-h0Bs84yl4ZYYdRR8WXzvshSq_8U8Xt8Kvl9Bz9KVPQa7zrGNRP4f1gsNZ5NMzcfVJhfEwHUI7iPaVPDpcqQvKeJI&usqp=CAc;;;;;;SOJAM;2000;false;275;95;55;ok;AMZS;845;426;B00BBJY6MC;f�vr-25;;;RESER5;;12;
;EAN3361670310002;2;3361670310002;;;;;;;ACTO PULVERISATEUR FOURMIS FOUR10 ;606;https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTRfZh7D32XlaOpggDBjWWL86xHF-SGq7It3s-ZsboL0Q6yvKSVB7i0pLEO4nhuonPY1hTmcdOqOl3BGRWZnn4oMDaQT_3EDw&usqp=CAc;;;;;;SOJAM;2000;false;275;95;55;OK;AMZS;453;426;B00BBJXHD6;mars-25;;;FOUR10;;12;
;EAN3361670310057;1;3361670310057;;;;;;;ACTO ATTRACTIF GUEPES - FRELONS GUEP12;437;https://outils-pro.fr/4428-thickbox_default/attractif-guepes-frelons-375g-acto.jpg;;;;;;SOJAM;2000;false;185;80;50;OK;AMZS;585;426;B078BS7SCM;30/04/2024;;;GUEP12;;12;
;EAN3361670310255;63;3361670310255;;;;;;;MORTIS - LAQUE SCOLOPENDRES - FOURMIS - BLATTES - LAQ.57;995;https://images-na.ssl-images-amazon.com/images/I/41-e5yShaLS.jpg;;;;;;SOJAM;2000;false;220;88;88;LAQ57;;784;;;;;;LAQ.57;;12;
;EAN3361670310347;11;3361670310347;;;;;;;ACTO PIÈGE À GUEPES - FRELONS GUEP11;208;https://big-asset.cdn-mousquetaires.com/medias/domain1/media5799/1004551-y7cp9nknft-ewhr.jpg;;;;;;SOJAM;2000;false;134;167;167;OK;;825;;B00MB7SGZG;PAS DE DLU;;;GUEP11;;12;
;EAN3361670320025;12;3361670320025;;;;;;;ACTO LIQUIDE CONCENTRE SPECIAL MOUSTIQUES MOUS4;500;https://distriver52.com/wp-content/uploads/2016/04/liquide-antimoustiques-acto-mous4-500-ml.jpg;;;;;;SOJAM;2000;false;190;69;69;;;1432;;;22/03/2024;;;MOUS4;;24;
;EAN3361670320117;17;3361670320117;;;;;;;ACTO LIQUIDE FOURMIS FOUR1;380;https://cdn.manomano.com/antifourmis-liqconcentre-200ml-four1-vendu-par-1-P-488872-4619760_1.jpg;;;;;;SOJAM;2000;false;110;57;57;;;605;;;27QT 22/02/2024 24QT 12/04/2025;;;FOUR1;;12;
;EAN3361670320131;22;3361670320131;;;;;;;ACTO LIQUIDE FOURMIS - GRAND FORMAT FOUR3;1008;https://www.cdiscount.com/pdt2/2/2/0/1/300x300/act3361670350220/rw/insecticide-pour-fourmis.jpg;;;;;;SOJAM;2000;false;247;85;85;;;1238;;;08/06/2025;;;FOUR3;;12;
;EAN3361670320384;12;3361670320384;;;;;;;ACTO - AEROSOL SPECIAL GUEPES - VOLANTS   - GUEP17;350;;;;;;;SOJAM;2000;false;207;57;57;;;738;;;17/05/2024;;;GUEP17;;12;
;EAN3361670330093;28;3361670330093;;;;;;;ACTO PIÈGES À MITES ALIMENTAIRES MITE7;85;https://distriver52.com/wp-content/uploads/2016/09/Mite7.jpg;;;;;;SOJAM;2000;false;173;95;18;OK;AMZS;533;392;B00QKQ9VVM;PAS DE DLU;;;MITE.7;;14;
;EAN3361670330161;83;3361670330161;;;;;;;ACTO AEROSOL SPECIAL MOUCHES MOUCH2;358;https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRqINFJW-L6nvJAGGWXTrEm9Qr_bhrlUT320lEeLwwDd42wzuIq&usqp=CAc;;;;;;SOJAM;2000;false;207;57;57;;;521;;;mars-25;;;MOUCH.2;;12;
;EAN3361670330178;83;3361670330178;;;;;;;ACTO STICKERS INSECTICIDES ANTI-MOUCHES ETUI DE 6 ADHESIFS MOUCH3;45;https://images-na.ssl-images-amazon.com/images/I/7114CeT-VEL._AC_SL1200_.jpg;;;;;;SOJAM;2000;false;268;118;8;OK;AMZS;436;392;B00BBJXN58;juil-24;;;MOUCH3;;24;
;EAN3361670330376;4;3361670330376;;;;;;;ACTO AEROSOL SPECIAL VOLANTS AUX EXTRAITS DE PYRÈTHRE VOL4;354;https://distriver52.com/wp-content/uploads/2016/09/VOL4.jpg;;;;;;SOJAM;2000;false;207;57;57;OK;AMZS;674;392;B00EU7OAWS;35QT 21/06/2024 24QT 28/03/2025;;;VOL4;;12;
;EAN3361670330383;8;3361670330383;;;;;;;ACTO AEROSOL SPECIAL VOLANTS - GRAND FORMAT VOL5;495;https://images-na.ssl-images-amazon.com/images/I/61Cz4opFbCL._AC_SL1200_.jpg;;;;;;SOJAM;2000;false;240;65;65;OK;AMZS;734;392;B00BBJX1C8;21/04/2024;;;VOL5;;12;
;EAN3361670330444;16;3361670330444;;;;;;;"ACTO AEROSOL CHOC ""ACTION FOUDROYANTE"" - GRAND FORMAT  CHOC12 ";329;https://distriver52.com/wp-content/uploads/2016/09/CHOC12.jpg;;;;;;SOJAM;2000;false;195;52;52;;AMZS;1570;392;B0916V5759;16/08/2024;;;CHOC12;;12;
;EAN3361670330482;19;3361670330482;;;;;;;ACTO AEROSOL SPECIAL CHOC - GRAND FORMAT CHOC14 ;329;https://images-na.ssl-images-amazon.com/images/I/41jDooK9yyL._AC_.jpg;;;;;;SOJAM;2000;false;195;52;52;OK;AMZS;1347;392;B07N9KY5XL;111QT 17/12/2024- 12QT 27/04/2025;;;CHOC14;;12;
;EAN3361670330499;8;3361670330499;;;;;;;ACTO AEROSOL MITES ALIMENTAIRES MITE18;167;https://distriver52.com/wp-content/uploads/2016/09/Mite8.jpg;;;;;;SOJAM;2000;false;105;52;52;;;691;;;05/03/2024;;;MITE18;;12;
;EAN3361670330512;18;3361670330512;;;;;;;MORTIS AEROSOL CAFARDS - PUCES - SCOLOPENDRES CHOC511;184;https://images-na.ssl-images-amazon.com/images/I/41Lg6IkaXnL._AC_.jpg;;;;;;SOJAM;2000;false;132;52;52;OK;AMZS;573;412;B08B8T4JMJ;48Q 13/01/2024 26QT 18/01/2025;;;CHOC511;;12;
;EAN3361670331526;121;3361670331526;;;;;;;ACTO DETECTION PUNAISES DE LIT ETUI 4 BOITES PUNAIS5;82;https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT3kLOKpqhny4Bcfk7KGZ1PLRdVDRQkWmDvmV5bD4ghn2uqvyJc2Sg&usqp=CAc;;;;;;SOJAM;2000;false;190;125;25;ok;AMZS;1173;358;B089QM6HV9;PAS DE DLU;;;PUNAIS5;;24;
;EAN3361670333025;3;3361670333025;;;;;;;ACTO AEROSOL SPECIAL RAMPANTS RAMP1;375;https://www.cazabox.com/43900-thickbox_default/anti-rampants-acto.jpg;;;;;;SOJAM;2000;false;207;57;57;OK;AMZS;671;518;B00BBJX2HC;17/05/2024;;;RAMP1;;12;
;EAN3361670333032;24;3361670333032;;;;;;;ACTO - AEROSOL SPECIAL VOLANTS FORMULE POLYMERE VEGETAL  - VOL7;395;;;;;;;SOJAM;2000;false;207;57;57;;;811;;;12QT 19/04/2024 12QT 05/11/2025;;;VOL7;;12;
;EAN3361670333056;12;3361670333056;;;;;;;ACTO AEROSOL SPECIAL RAMPANTS - GRAND MODELE RAMP5;517;https://www.cazabox.com/43900-thickbox_default/anti-rampants-acto.jpg;;;;;;SOJAM;2000;false;240;65;65;;;920;;;06/10/2023;;;RAMP5;;12;
;EAN3361670340085;0;3361670340085;;;;;;;ACTO SPIRALES MOUSTIQUES - MOUSTIQUES TIGRES ETUI DE 10 SPI1;170;https://images-na.ssl-images-amazon.com/images/I/71KPXg75MlL._AC_SL1422_.jpg;;;;;;SOJAM;2000;false;140;125;30;OK;;199;412;B00QKQ45WW;45QT 09/2023-24QT 05/2024;;;SPI1;;24;
;EAN3361670340160;22;3361670340160;;;;;;;ACTO CASSETTE REPULSIF MOUCHES - MOUSTIQUES CASS3;118;https://media.monmagasingeneral.com/media/catalog/product/cache/1/image/700x/9df78eab33525d08d6e5fb8d27136e95/4/1/41B52ADI3F-mouches-moustiques-cassette-acto-repulsi-1.jpg;;;;;;SOJAM;2000;false;190;150;25;ok;AMZS;603;392;B0087OHUIQ;juin-24;;;CASS3;;24;
;EAN3361670340177;90;3361670340177;;;;;;;MORTIS - RECHARGE LIQUIDE MOUSTIQUES  *JUSQU A EPUISEMENT* - MAT52;60;;;;;;;SOJAM;2000;false;100;60;50;;AMZSok;319;392;;janv-24;;;MAT52;;24;
;EAN3361670340269;7;3361670340269;;;;;;;ACTO - DIFFUSEUR ELECTRIQUE CITRONNELLE    - SET5;133;https://images-na.ssl-images-amazon.com/images/I/51k0w-BMj2L.jpg;;;;;;SOJAM;2000;false;115;95;63;;;674;;;PAS DE DLU;;;SET5;;12;
;EAN3361670340276;2;3361670340276;;;;;;;ACTO - RECHARGE LIQUIDE CITRONNELLE    - MAT5;54;;;;;;;SOJAM;2000;false;76;47;47;;;420;;;PAS DE DLU;;;MAT5;;24;
;EAN3361670340320;82;3361670340320;;;;;;;ACTO CASSETTES SPECIAL MITES TEXTILES MITE9;45;https://images-na.ssl-images-amazon.com/images/I/41pCcZx75SL._AC_.jpg;;;;;;SOJAM;2000;false;180;100;30;;AMZSok;361;392;;nov-23;;;MITE9;;24;
;EAN3361670342119;13;3361670342119;;;;;;;ACTO SUBLIMATOR SPECIAL CAFARDS SUBLIM1;175;https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQMuvaxTwdJCUCVnfCu2tUfeVCBKkEoSyEHXBwqv54RCuVeL3QBb7s&usqp=CAc;;;;;;SOJAM;2000;false;100;100;100;OK;AMZS;1118;392;;avr-24;;;SUBLIM1;;12;
;EAN3361670350022;31;3361670350022;;;;;;;ACTO BOÎTE APPAT FOURMIS SPIN1;55;https://big-asset.cdn-mousquetaires.com/medias/domain1/media5800/1004580-p8h71mi8f6-ewhr.jpg;;;;;;SOJAM;2000;false;150;125;20;OK;;366;;;PAS DE DLU;;;SPIN1;;24;
;EAN3361670360021;12;3361670360021;;;;;;;ACTO BOÎTE GRANULES ANTI-MOUCHES MUSCA3;291;https://big-asset.cdn-mousquetaires.com/medias/domain1/media5800/1004584-cljdj6van4-ewhr.jpg;;;;;;SOJAM;2000;false;110;75;75;;;973;;;janv-24;;;MUSCA3;;12;
;EAN3361670360502;188;3361670360502;;;;;;;ACTO TUBE GEL-APPAT FOURMIS FOUR6;29;https://distriver52.com/wp-content/uploads/2016/09/FOUR6.jpg;;;;;;SOJAM;2000;false;82;19;19;;;224;;B00EXRE2PK;avr-25;;;FOUR6;;24;
;EAN3361670360540;29;3361670360540;;;;;;;ACTO TUBE SOUPLE GEL-APPAT FOURMIS FOUR14;46;https://big-asset.cdn-mousquetaires.com/medias/domain1/media4578/760451-w512yttny1-ewhr.jpg;;;;;;SOJAM;2000;false;255;95;25;OK;AMZS;440;392;B00BBJX3XK;juin-24;;;FOUR14;;24;
;EAN3361670361059;16;3361670361059;;;;;;;ACTO - BOITES-APPAT CAFARDS AU SPINOSAD   - ACAF7;80;https://images-na.ssl-images-amazon.com/images/I/41ivwvFvFuS.jpg;;;;;;SOJAM;2000;false;156;80;21;;;503;;;12QT 05/2024 12QT 02/2025;;;ACAF7;;12;
;EAN3361670461070;0;3361670461070;;;;;;;ACTO MULOTS - CAMPAGNOLS APPAT AVOINE MULOT2;150;https://images-na.ssl-images-amazon.com/images/I/512LFLWwDtL._AC_.jpg;;;;;;SOJAM;2000;false;130;125;35;OK;AMZS;208;392;B07N9LBYXQ;d�c-23;;;MULOT2;;30;
;EAN3361670465474;4;3361670465474;;;;;;;ACTO - PIEGES E GLU SPECIAL NUISIBLES RAMPANTS SUPPORT BOIS  - GLU6;375;https://images-na.ssl-images-amazon.com/images/I/51s8UpoPymS.jpg;;;;;;SOJAM;2000;false;318;195;15;;;516;;;PAS DE DLU;;;GLU6;;24;
;EAN3361670465511;62;3361670465511;;;;;;;ACTO PIÈGES À GLU SOURIS - SUPPORT BOIS GLU4;204;https://media.mr-bricolage.fr/media/catalog/product/cache/e4d64343b1bc593f1c5348fe05efa4a6/a/j/aj437305-aj437305-visuel_produit_base-glu4_72dpi.jpg;;;;;;SOJAM;2000;false;19;290;200;;AMZS;415;392;;19/04/2024;;;GLU4;;24;
;EAN3361670465528;77;3361670465528;;;;;;;ACTO PIÈGES À GLU RATS-SOURIS - SUPPORT BOIS GLU5;416;https://media.monmagasingeneral.com/media/catalog/product/cache/1/image/700x/9df78eab33525d08d6e5fb8d27136e95/8/2/82A100HCB9-pieges-a-glue-rats-et-souris-acto-2-pieg.jpg;;;;;;SOJAM;2000;false;19;370;250;;AMZS;483;392;;PAS DE DLU;;ARRET PRODUIT;GLU5;;24;
;EAN3361670466020;12;3361670466020;;;;;;;ACTO PIÈGE À SOURIS ET RONGEURS ELECTRONIQUE PIEGERS2;229;https://images-na.ssl-images-amazon.com/images/I/31hsHxbdNIL._AC_.jpg;;;;;;SOJAM;2000;false;250;125;65;OK;AMZSok;3040;426;B079L7MC3C;PAS DE DLU;;;PIEGERS2;;6;
;EAN3361670466051;14;3361670466051;;;;;;;ACTO PIÈGES À SOURIS VRAC PIEGES3;40;https://m1.lmcdn.fr/media/1/5bf050707eb45f2a427b5dba/.jpg?width=1920;;;;;;SOJAM;2000;false;96;50;7;;;66;;;PAS DE DLU;;;PIEGES3;;50;
;EAN3361670466068;29;3361670466068;;;;;;;MORTIS - PIEGES A SOURIS AROMATISES VANILLE   - PIEGES52;120;https://images-na.ssl-images-amazon.com/images/I/51KngNwrYFS.jpg;;;;;;SOJAM;2000;false;50;165;123;;;394;;;PAS DE DLU;;;PIEGES52;;10;
;EAN3361670466075;19;3361670466075;;;;;;;MORTIS - PIEGE A RATS AROMATISE BEURRE DE CACAHUETE - PIEGER52;312;https://images-na.ssl-images-amazon.com/images/I/41rh0FZHaPS.jpg;;;;;;SOJAM;2000;false;285;120;90;;;839;;;PAS DE DLU;;;PIEGER52;;8;
;EAN3361670466082;51;3361670466082;;;;;;;MORTIS - NASSE A SOURIS  - NASSE51;75;https://images-na.ssl-images-amazon.com/images/I/41R4KORxo1S.jpg;;;;;;SOJAM;2000;false;60;120;60;;;394;;;PAS DE DLU;;;NASSE51;;12;
;EAN3361670466099;23;3361670466099;;;;;;;MORTIS - NASSE A RATS - NASSE52;316;https://images-na.ssl-images-amazon.com/images/I/51Roid-dYtS.jpg;;;;;;SOJAM;2000;false;100;280;100;;AMZS;819;642;;PAS DE DLU;;;NASSE52;;6;
;EAN3361670466136;31;3361670466136;;;;;;;ACTO AEROSOL BOUCLIER À RONGEURS 400ML BARON1;;https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRsx58YJxRQ9V50ysuNcb_mVj-cAEBjbM81H9sdMXB509MXnbyT6A&usqp=CAc;;;;;;SOJAM;2000;false;;;;;;1353;;B07N9QFLVB;PAS DE DLU;;;BARON1;;12;
;EAN3361670466211;8;3361670466211;;;;;;;ACTO PATE APPAT SOURIS SOU11;51;https://media.mr-bricolage.fr/media/catalog/product/cache/ecd051e9670bd57df35c8f0b122d8aea/a/a/aa234325-aa234325-visuel_produit_base-d9675deid4-souris-pate--an3e6d5n.jpg;;;;;;SOJAM;2000;false;175;115;65;OK;AMZS;213;392;B07N79RP37;janv-24;;;SOU11;;20;
;EAN3361670466235;66;3361670466235;;;;;;;ACTO PATE RATS-SOURIS PAT6;151;https://images-na.ssl-images-amazon.com/images/I/51t1m%2B19duL._AC_.jpg;;;;;;SOJAM;2000;false;73;222;108;OK;AMZS;274;426;B07N9KQGTD;mai-24;;;PAT6;;20;
;EAN3361670466242;0;3361670466242;;;;;;;ACTO APPAT AVOINE RATS-SOURIS - CAVALIER 140 G AV8;152;https://images-na.ssl-images-amazon.com/images/I/41G07DT6KML._AC_.jpg;;;;;;SOJAM;2000;false;200;130;25;OK;;241;;B07N9M5DKP;;;;AV8;;24;
;EAN3361670510112;12;3361670510112;;;;;;;MORTIS AEROSOL MOUCHES - GUEPES - MOUSTIQUES VOL51;340;https://images-na.ssl-images-amazon.com/images/I/4159-YWde%2BL._AC_.jpg;;;;;;SOJAM;2000;false;207;57;57;OK;AMZS;328;392;B08B8NJTJ5;29/05/2023;;;VOL51;;21;
;EAN3361670510150;36;3361670510150;;;;;;;MORTIS - AEROSOL CAFARDS - ARAIGNEES - FOURMIS - RAMP51;330;https://images-na.ssl-images-amazon.com/images/I/51GbKndQORS.jpg;;;;;;SOJAM;2000;false;207;57;57;;AMZS;352;392;;24/11/2023;;;RAMP51;;21;
;EAN3361670511539;256;3361670511539;;;;;;;ACTO RETRO  CRISTAUX DE GEL CHIENS-CHATS REGEL3;550;https://media.monmagasingeneral.com/media/catalog/product/cache/1/image/700x/9df78eab33525d08d6e5fb8d27136e95/0/2/02DBE34BEY-repulsif-chien-chat-cristaux-de-gel-retr.jpg;;;;;;SOJAM;2000;false;225;95;40;OK;AMZS;727;392;B08BFTVN5G;88QT 01/03/2024 185QT 12/01/2025;;;REGEL3;;12;
;EAN3361670530141;28;3361670530141;;;;;;;MORTIS ATTRACTIF PIEGE A GUEPES 375G GUEP 512;437;https://images-na.ssl-images-amazon.com/images/I/412564zyDBS.jpg;;;;;;SOJAM;2000;false;185;80;50;OK;AMZS;527;450;B0916V7CDX;19/02/2024;;;GUEP512;;12;
;EAN3361670530158;162;3361670530158;;;;;;;MORTIS -  AEROSOL GUEPES - FRELONS - FRELONS ASIATIQUES - GUEP53 ;468;https://images-na.ssl-images-amazon.com/images/I/71P-CYsLzbL._AC_SL1500_.jpg;;;;;;SOJAM;2000;false;195;65;65;OK;;622;;;22/01/2024;;;GUEP.53;;12;
;EAN3361670541222;40;3361670541222;;;;;;;"ACTO DIABLOTIN RAMONEUR ""SUP R 900"" DIAB4";955;https://images-na.ssl-images-amazon.com/images/I/61MSyOvH1VL._AC_SL1000_.jpg;;;;;;SOJAM;2000;false;140;130;80;OK;AMZSok;693;426;B077XLLLMC;13/09/2024;;;DIAB4;;12;
;EAN3361670541482;16;3361670541482;;;;;;;ACTO BANDES SPECIAL MITES TEXTILES MITE1;25;https://distriver52.com/wp-content/uploads/2016/09/MITE1.jpg;;;;;;SOJAM;2000;false;100;150;150;OK;;201;;B00QKQ5BF2;mai-26;;;MITE1;;30;
;EAN3361670560117;1;3361670560117;;;;;;;MORTIS PIÈGE À GUEPES - FRELONS GUEP511;208;https://images-na.ssl-images-amazon.com/images/I/61JIm4CQyTL._AC_SL1123_.jpg;;;;;;SOJAM;2000;false;134;167;167;;AMZS;608;525;;PAS DE DLU;;;GUEP511;;12;
;EAN3361670560124;139;3361670560124;;;;;;;ACTO KIT TOITURES ET COMBLES SPECIAL GUEPES ET FRELONS GUEP008;587;https://images-na.ssl-images-amazon.com/images/I/51OvLc7606L._AC_.jpg;;;;;;SOJAM;2000;false;235;72;135;OK;COL;1951;450;B07N8BXK7Q;23/06/2024;;;GUEP008;;12;
;EAN3361670571229;26;3361670571229;;;;;;;ACTO DIABLOTIN SUPER RAMONEUR DIAB2;233;https://images-na.ssl-images-amazon.com/images/I/61R-XhnYKKL._AC_SL1422_.jpg;;;;;;SOJAM;2000;false;130;90;25;OK;AMZS;483;392;B015P8DT7C;PAS DE DLU;;;DIAB2;;12;
;EAN3361670571267;40;3361670571267;;;;;;;ACTO DIABLOTIN ALLUME BARBECUE-CHEMINEE CUBES DE PETROLE - FORMAT ECONOMIQUE AFEU3;665;https://hyperbrico.pf/23046-thickbox_default/allume-feux-barbecue-64-cubes-desodorises.jpg;;;;;;SOJAM;2000;false;192;132;50;;AMZS;389;463;B091JN98X2;PAS DE DLU;;;AFEU3;;12;
;EAN3361670571632;18;3361670571632;;;;;;;"DIABLOTIN - DEBOUCHEUR EAU CHAUDE MICROBILLES  
 - DEBU4";1297;;;;;;;SOJAM;2000;false;242;112;65;;;1261;;;PAS DE DLU;;;DEBU4;;6;
;EAN3361670572127;16;3361670572127;;;;;;;DIABLOTIN DEBOUCHEUR GEL 1 LITRE DEBU10;1110;https://images-na.ssl-images-amazon.com/images/I/41rSRiQX9nS.jpg;;;;;;SOJAM;2000;false;259;89;89;;AMZS;788;426;B09646LDJ4;PAS DE DLU;;;DEBU10;;6;
;EAN3361670581235;97;3361670581235;;;;;;;MORTIS 2 PIEGES A GLU RATS ET SOURIS GLU51;168;https://images-na.ssl-images-amazon.com/images/I/41R8K61aYzS.jpg;;;;;;SOJAM;2000;false;259;130;25;OK;AMZS;560;412;B0916Y7ZNZ;PAS DE DLU;;;GLU51;;24;
;EAN3361670582119;1;3361670582119;;;;;;;MORTIS GLU RATS-SOURIS GLU52;208;https://images-na.ssl-images-amazon.com/images/I/41OJQgO2JiL._AC_.jpg;;;;;;SOJAM;2000;false;196;55;40;OK;AMZS;281;412;;PAS DE DLU;;;GLU52;;12;
;EAN3361670582171;6;3361670582171;;;;;;;"ACTO ""PIÈGE À MOUCHES DES FRUITS MOUCH5";100;;;;;;;SOJAM;2000;false;140;90;47;;;574;;;PAS DE DLU;;;MOUCH5;;6;
;EAN3361670582195;10;3361670582195;;;;;;;ACTO PASTILLES SPECIAL MITES TEXTILES BOUL6;42;https://images-na.ssl-images-amazon.com/images/I/41FWz42aknL.jpg;;;;;;SOJAM;2000;false;160;64;64;;;389;;;janv-23;;;BOUL6;;12;
;EAN3361670582218;35;3361670582218;;;;;;;ACTO REPULSIF GUEPES TROMPE L ŒIL NID REGUE2;60;https://images-na.ssl-images-amazon.com/images/I/31eKw0dp9KL._AC_.jpg;;;;;;SOJAM;2000;false;220;120;30;OK;AMZS;650;392;B089LXM9JD;PAS DE DLU;;;REGUE2;;12;
;EAN3361670620057;12;3361670620057;;;;;;;MORTIS - POUDRE FOURMIS - FOUR512;750;;;;;;;SOJAM;2000;false;277;180;56;;;551;;;mai-24;;;FOUR512;;12;
;EAN3361670620408;166;3361670620408;;;;;;;MORTIS TUBE GEL-APPAT FOURMIS FOUR58;58;https://images-na.ssl-images-amazon.com/images/I/51Sl7l8WCyL._AC_.jpg;;;;;;SOJAM;2000;false;210;110;25;OK;AMZS;371;358;B00UAR6GSS;janv-25;;;FOUR58;;24;
;EAN3361670620415;10;3361670620415;;;;;;;MORTIS - AEROSOL FOURMIS  - FOUR555;528;https://images-na.ssl-images-amazon.com/images/I/41zMPHFECoS.jpg;;;;;;SOJAM;2000;false;207;57;57;;;697;;;10/02/2024;;;FOUR555;;12;
;EAN3361670620422;53;3361670620422;;;;;;;MORTIS - POUDRE FOURMIS    - FOUR513;530;https://images-na.ssl-images-amazon.com/images/I/31k-AChVQsS.jpg;;;;;;SOJAM;2000;false;277;180;56;;;952;;;mars-24;;;FOUR513;;12;
;EAN3361670620439;24;3361670620439;;;;;;;MORTIS - TUBE GEL-APPAT FOURMIS    - FOUR60;42;;;;;;;SOJAM;2000;false;180;125;25;;;364;;;f�vr-24;;;FOUR60;;24;
;EAN3361670620446;10;3361670620446;;;;;;;MORTIS - AEROSOL GUEPES  - GUEP54;647;https://images-na.ssl-images-amazon.com/images/I/413HDzKEf7S.jpg;;;;;;SOJAM;2000;false;195;65;65;;AMZS;657;392;B0916XLP5H;26/02/2024;;;GUEP54;;12;
;EAN3361670620460;11;3361670620460;;;;;;;MORTIS - AEROSOL CAFARDS - ARAIGNEES - FOURMIS    - RAMP52;528;https://images-na.ssl-images-amazon.com/images/I/41CE1Ad8jlS.jpg;;;;;;SOJAM;2000;false;207;57;57;;;731;;;10/02/2024;;;RAMP52;;12;
;EAN3361670620477;12;3361670620477;;;;;;;MORTIS - AEROSOL MOUCHES - GUEPES - MOUSTIQUES   - VOL52;528;https://images-na.ssl-images-amazon.com/images/I/41Qn+5+piAS.jpg;;;;;;SOJAM;2000;false;207;57;57;;;575;;;26/02/2024;;;VOL52;;12;
;EAN3361670620484;76;3361670620484;;;;;;;MORTIS - AEROSOL NIDS DE GUEPES  ET  FRELONS TRES LONGUE PORTEE    - GUEP516;920;https://images-na.ssl-images-amazon.com/images/I/41tXyOSvJ5S.jpg;;;;;;SOJAM;2000;false;240;65;65;;;1101;;;11/02/2024;;;GUEP516;;6;
;EAN3361670620514;11;3361670620514;;;;;;;MORTIS - DIFFUSEUR ELECTRIQUE CITRONNELLE   - SET54;125;https://images-na.ssl-images-amazon.com/images/I/51Btpbm1NHS.jpg;;;;;;SOJAM;2000;false;94;94;64;;;643;;;PAS DE DLU;;;SET54;;12;
;EAN3361670620521;13;3361670620521;;;;;;;MORTIS - GEL-APPAT CAFARDS    - ACAF56;83;https://images-na.ssl-images-amazon.com/images/I/41NfFUZTIuS.jpg;;;;;;SOJAM;2000;false;278;114;21;;;374;;;janv-24;;;ACAF56;;12;
;EAN3361670620538;14;3361670620538;;;;;;;MORTIS - BOITE-APPAT FOURMIS    - FOUR59;92;;;;;;;SOJAM;2000;false;235;97;22;;;359;;;f�vr-24;;;FOUR59;;24;
;EAN3361670620552;37;3361670620552;;;;;;;MORTIS - SPIRALES BOIS COMPRESSE CITRONNELLE   - SPI52;75;;;;;;;SOJAM;2000;false;10;290;185;;;342;;;PAS DE DLU;;;SPI52;;20;
